label_main_id,name,width,height,cell_spacing,left_margin,top_margin,bottom_margin,right_margin
Avery A4/Asia,J88923 Address,70.1,42.4,0,0,0,,
Avery A4/Asia,J88927 Address,70.1,42.4,0,0,0.83,,
Avery A4/Asia,J88935 Address,70.1,33.8,0,0,0.5,,
Avery A4/Asia,L7159 Address,64.0,33.8,0.1,0.25,0.51,,
Avery A4/Asia,L7160 Address,63.5,38.1,0.1,0.28,0.6,,
Avery A4/Asia,L7161 Address,63.5,46.5,0.1,0.28,0.35,,
Avery A4/Asia,L7162 Address,99.1,33.8,0.1,0.18,0.51,,
Avery A4/Asia,L7163 Address,99.1,38.1,0.1,0.18,0.6,,
Avery A4/Asia,L7164 Address,63.5,71.9,0.1,0.28,0.18,,
Avery A4/Asia,L7165 Parcel,99.1,67.8,0.1,0.18,0.51,,
Avery A4/Asia,L7166 Parcel,99.1,93.2,0.1,0.18,0.35,,
Avery A4/Asia,L7167 Shipping,199.6,289.1,0,0.2,0.16,,
Avery A4/Asia,L7168 Shipping,199.6,143.5,0,0.2,0.2,,
Avery A4/Asia,L7169 Parcel,138.9,99.1,0,0.37,0.18,,
Avery A4/Asia,L7170 Eurofolio,134.1,10.9,0,1.5,0.65,,
Avery A4/Asia,L7171 Lever Arch,59.9,199.9,0,1.12,0.2,,
Avery A4/Asia,L7172 Ring Binder,100.1,30.0,0.1,0.15,0.53,,
Avery A4/Asia,L7173 Address,99.1,56.9,0.1,0.18,0.24,,
Avery A4/Asia,L7651 Mini Address,38.1,21.1,0.1,0.18,0.43,,
Avery A4/Asia,L7656 35mm Slide,46.0,11.2,0.19,0.24,0.63,,
Avery A4/Asia,L7664 3.5” Diskette – Wraparound,70.1,71.9,1.34,0.71,0.18,,
Avery A4/Asia,L7665 Mini Data Cartridge,71.9,21.1,0.87,0.87,0.85,,
Avery A4/Asia,L7666 3.5” Diskette,70.1,52.1,0.91,0.92,0.73,,
Avery A4/Asia,L7667 Standard Data Cartridge,133.1,29.7,0,1.52,0.6,,
Avery A4/Asia,L7668 Labels For Zip (TM) Disk,58.9,51.1,0.1,0.55,0.83,,
Avery A4/Asia,L7671 Video Face,76.2,46.5,0.1,1.08,0.37,,
Avery A4/Asia,L7674 Video Spine,144.8,17.0,0,1.28,0.51,,
Avery A4/Asia,L78382 Address,86.4,42.4,0,0.73,0.83,,
Avery A4/Asia,L78383 Address,70.1,42.4,0,0,0,,
Avery A4/Asia,L78384 Address,70.1,42.4,0,0,0.83,,
Avery A4/Asia,L78386 Address,70.1,33.8,0,0,0.5,,
Avery A4/Asia,L78387 Address,86.4,50.8,0,0.73,0.83,,
Avery A4/Asia,L78388 Address,48.3,25.4,0,0.33,0.35,,
Avery A4/Asia,M8167 A4 Sheet,199.6,289.1,0,0.2,0.16,,
Avery A4/Asia,M21131 Business Cards,90.9,55.1,0,0.55,0.43,,
Avery A4/Asia,M88173 Address,96.5,44.4,0.1,0.28,0.92,,
Avery A4/Asia,M88175 Address,83.8,42.4,0.15,0.8,0.79,,
Avery A4/Asia,M88177 Address,88.9,48.0,0.08,0.39,0.98,,
Avery A4/Asia,M88179 Address,84.1,41.9,0.08,0.79,0.91,,
Avery A4/Asia,M88183 Address,83.8,42.4,0.15,0.76,0.85,,
Avery A4/Asia,M88185 Address,70.1,42.4,0,0,0.85,,
Avery A4/Asia,M88187 Address,84.1,41.9,0.08,0.79,0.89,,
Avery A4/Asia,M88315 Address,64.0,33.8,0,0.28,0.93,,
Avery A4/Asia,P78204 Address,41.9,74.2,0,0,0,,
Avery A4/Asia,P78261 Address,38.1,69.1,0,0.39,0.41,,
Avery A4/Asia,P78270 Address,104.9,148.6,0,0,0,,
Avery Letter Size,11161 Ready Index ExtraWide 5 Tab,76.2,47.8,0,5,0.63,,
Avery Letter Size,11163 Ready Index ExtraWide 8 Tab,76.2,28.7,0,5,0.88,,
Avery Letter Size,11165 Ready Index ExtraWide 10 Tab,76.2,22.4,0,5,0.63,,
Avery Letter Size,11171 Easy Edit Ready Index – 5 Tabs,76.2,47.8,0,5,0.63,,
Avery Letter Size,11172 Easy Edit Ready Index – 8 Tabs,76.2,28.7,0,5,0.87,,
Avery Letter Size,11173 Easy Edit Ready Index – 10 Tabs,76.2,22.4,0,5,0.63,,
Avery Letter Size,11251 Clear Label/Index Maker Presentation Kit 5 Tab,44.4,12.7,0.3,0.3,0.5,,
Avery Letter Size,11251 Clear label/Index Maker Spine Label 1” Or Larger,92.2,25.4,0.47,0.39,7.5,,
Avery Letter Size,11251 Clear label/Index Maker Spine Label 1/4” or 5/16,92.2,6.3,0.47,0.39,2,,
Avery Letter Size,11251 Clear Label/Index Maker Spine Label 3/8” or 1/2”,92.2,9.7,0.47,0.39,3.5,,
Avery Letter Size,11251 Clear Label/Index Maker Spine Label 5/8” or 3/4”,92.2,16.0,0.47,0.39,5.25,,
Avery Letter Size,11253 Clear Label/Index Maker Narrow 5 Tab,44.4,6.3,0.3,0.3,0.5,,
Avery Letter Size,11253 Clear Label/Index Maker Spine Label 1” or Larger,92.2,25.4,0.47,0.39,7.5,,
Avery Letter Size,11253 Clear Label/Index Maker Spine Label 1/4” or 5/16”,92.2,6.3,0.47,0.39,2,,
Avery Letter Size,11253 Clear Label/Index Maker Spine Label 3/8” or 1/2”,92.2,9.7,0.47,0.39,3.5,,
Avery Letter Size,11253 Clear Label/Index Maker Spine Label 5/8” or 3/4”,92.2,16.0,0.47,0.39,5.25,,
Avery Letter Size,11260 Ready Index Landscape - 5 Tabs,83.3,30.0,0,1.4,1.2,,
Avery Letter Size,11261 Ready Index Landscape-8 Tabs,88.9,17.0,0,1.3,1.2,,
Avery Letter Size,11526 Direct Print Custom Dividers 5 Tab Single Set,44.4,12.7,0.31,0.5,0.25,,
Avery Letter Size,11527 Direct Print Custom Dividers 8 Tab Single Set,28.7,12.7,0.14,0.5,0.5,,
Avery Letter Size,12560 Ready Index Landscape – 5 Tabs,83.3,30.0,0,1.4,1.2,,
Avery Letter Size,12561 Ready Index Landscape – 8 Tabs,88.9,17.0,0,1.3,1.2,,
Avery Letter Size,2160 Addressing,66.8,25.4,0,0.81,0.5,,
Avery Letter Size,2162 Addressing,101.6,33.8,0,0.13,0.5,,
Avery Letter Size,2163 Address/Shipping,101.6,50.8,0,0.13,0.5,,
Avery Letter Size,2164 Shipping,101.6,84.1,0,0.13,0.84,,
Avery Letter Size,2180 File Folder – Assorted,87.4,13.7,0,0.4,0.5,,
Avery Letter Size,2181 File Folder – White,87.4,17.0,0,0.4,0.5,,
Avery Letter Size,2186 3.5” Diskette – White,69.8,50.8,0,0.75,0.5,,
Avery Letter Size,3111 Square Stickers,63.5,63.5,0.19,0.31,1.25,,
Avery Letter Size,3112 Small Round Stickers,38.1,38.1,0.5,0.5,0.75,,
Avery Letter Size,3114 Full Page Stickers,215.9,279.4,0,0,0,,
Avery Letter Size,3248 Glossy Photo Quality Postcard,152.4,101.6,0,1.25,1.25,,
Avery Letter Size,3251 Feather Edge Greeting Card,215.9,139.7,0,0,0,,
Avery Letter Size,3252 Vellum Overlay Greeting Card,215.9,139.7,0,0,0,,
Avery Letter Size,3254 Glossy Photo Quality Print-to-the-Edge Greeting Card,174.8,124.0,0,0.81,0.63,,
Avery Letter Size,3256 White Embossed Note Cards,82.5,114.3,1,0.5,0.5,,
Avery Letter Size,3259 Ivory Embossed Note Card,82.5,114.3,1,0.5,0.5,,
Avery Letter Size,3260Ivory Embossed Half – Fold Card,177.8,101.6,0,0.75,0.75,,
Avery Letter Size,3261 White Large Labels,95.3,31.8,0.25,0.38,1.13,,
Avery Letter Size,3261 White Return Address Labels,57.1,19.0,0.5,0.38,0.63,,
Avery Letter Size,3261 White Small Labels,60.5,31.8,0.31,0.38,1.13,,
Avery Letter Size,3263 White Postcard,139.7,107.9,0,0,0,,
Avery Letter Size,3265 White Half – Fold Card,215.9,139.7,0,0,0,,
Avery Letter Size,3266 White Quarter – Fold Card,107.9,139.7,0,0,0,,
Avery Letter Size,3268 White Note Card,107.9,139.7,0,0,0,,
Avery Letter Size,3269 Glossy Photo Quality Half – Fold Cards,215.9,139.7,0,0,0,,
Avery Letter Size,3273 White Print – to – the -Edge Greeting Cards,174.8,124.0,0,0.81,0.63,,
Avery Letter Size,3274 White Big Round Stickers,63.5,63.5,0.19,0.31,1.25,,
Avery Letter Size,3274 White Small Round Stickers,38.1,38.1,0.5,0.5,0.75,,
Avery Letter Size,3274 White Square Stickers,63.5,63.5,0.19,0.31,1.25,,
Avery Letter Size,3277 Textured Canvas For Inkjet Printers,215.9,279.4,0,0,0,,
Avery Letter Size,5066 File Folder – Red,87.4,13.7,0.56,0.53,0.5,,
Avery Letter Size,5095 Name Badge – Red,77.7,51.3,0.69,0.88,0.81,,
Avery Letter Size,5095 3-1/2” Diskette – Red,69.8,44.4,0,0.13,1.5,,
Avery Letter Size,5159 Address,101.6,38.1,0.19,0.16,0.25,,
Avery Letter Size,5160 Address,66.8,25.4,0.12,0.19,0.5,,
Avery Letter Size,5161 Address,101.6,25.4,0.19,0.16,0.5,,
Avery Letter Size,5162 Address,101.6,33.8,0.19,0.16,0.83,,
Avery Letter Size,5163 Address/Shipping,101.6,50.8,0.19,0.16,0.5,,
Avery Letter Size,5164 Address/Shipping,101.6,84.6,0.19,0.16,0.5,,
Avery Letter Size,5165 Full Sheet,1.0,1.0,0,0,0,,
Avery Letter Size,5166 File Folder – Orange,87.4,13.7,0.56,0.53,0.63,,
Avery Letter Size,5167 Return Address,44.4,12.7,0.31,0.28,0.5,,
Avery Letter Size,5168 Shipping,88.9,127.0,0.5,0.5,0.5,,
Avery Letter Size,5196 3-1/2” Diskette – White,69.8,69.8,0,0.13,0.5,,
Avery Letter Size,5197 5-1/4”Diskette – White,101.6,38.1,0.19,0.16,1,,
Avery Letter Size,5198 Audio Cassette,88.9,42.4,0.5,0.5,0.5,,
Avery Letter Size,5199 Video Cassette Face,77.7,46.5,0.24,1.07,0.92,,
Avery Letter Size,5199 Video Cassette Spine,147.6,17.0,0,1.34,0.5,,
Avery Letter Size,5260 Address,66.8,25.4,0.12,0.19,0.5,,
Avery Letter Size,5261 Address,101.6,25.4,0.19,0.16,0.5,,
Avery Letter Size,5262 Address,101.6,33.8,0.19,0.16,0.83,,
Avery Letter Size,5263 Address/Shipping,101.6,50.8,0.19,0.16,0.5,,
Avery Letter Size,5264 Address/Shipping,101.6,84.6,0.19,0.16,0.5,,
Avery Letter Size,5265 Full Sheet,1.0,1.0,0,0,0,,
Avery Letter Size,5266 File Folder – Assorted,87.4,13.7,0.56,0.53,0.5,,
Avery Letter Size,5267 Return Address,44.4,12.7,0.31,0.28,0.5,,
Avery Letter Size,5293 Round,50.8,41.4,0,0.44,0.5,,
Avery Letter Size,5294 Round,69.8,63.5,0,0.25,0.5,,
Avery Letter Size,5305 Laser Tent Cards Med,196.8,107.9,0.75,0.38,0.88,,
Avery Letter Size,5309 Laser Tent Card Large,260.3,158.8,0.75,0.38,1.13,,
Avery Letter Size,5315 Laser Note Cards,139.7,1.0,0,0,0,,
Avery Letter Size,53220 Glossy 4*6 Photo Paper,152.4,101.6,0,1.25,1.25,,
Avery Letter Size,53221 Glossy 5*7 Photo Paper,174.8,124.0,0,0.81,0.25,,
Avery Letter Size,5361 Laminated Id Cards,82.5,50.8,0,4.31,0.83,,
Avery Letter Size,5361 Laminated Id Cards – Single Card,82.5,50.8,0,4.31,0.83,,
Avery Letter Size,5362 Laminated N.Badges – Single Card,82.5,50.8,0,4.31,0.83,,
Avery Letter Size,5362 Laminated Name Badges,82.5,50.8,0,4.31,0.83,,
Avery Letter Size,5364 Laminated Rotary Index Cards,98.6,52.3,0,4.31,0.81,,
Avery Letter Size,5364 Laminated Rotery Index – Single Card,98.6,52.3,0,4.31,0.81,,
Avery Letter Size,5366 File Folder – White,87.4,17.0,0.56,0.53,0.5,,
Avery Letter Size,5371 Business Card – White,88.9,50.8,0,0.75,0.5,,
Avery Letter Size,5376 Business Card – Ivory,88.9,50.8,0,0.75,0.5,,
Avery Letter Size,5377 Business Card – Gray,88.9,50.8,0,0.75,0.5,,
Avery Letter Size,5383 Name Tag Kit,88.9,55.1,0,0.75,1.17,,
Avery Letter Size,5384 Name Tag kit,101.6,76.2,0,0.25,1,,
Avery Letter Size,5385 Rotery Card-Small,101.6,55.1,0,0.25,1.17,,
Avery Letter Size,5386 Rotery Card – Large,127.0,76.2,0,1.75,1,,
Avery Letter Size,5388 Index Card,127.0,76.2,0,1.75,1,,
Avery Letter Size,5389 Post Card,152.4,101.6,0,1.25,1.5,,
Avery Letter Size,5390 Name Tag Refill,88.9,55.1,0,0.75,1.17,,
Avery Letter Size,5392 Name Tag Refill,101.6,76.2,0,0.25,1,,
Avery Letter Size,5395 Name Badge – White,85.9,59.2,0.37,0.69,0.58,,
Avery Letter Size,5660 Clear Address,71.9,25.4,0,0,0.5,,
Avery Letter Size,5661 Clear Address,107.9,25.4,0,0,0.5,,
Avery Letter Size,5662 Clear Address,107.9,33.8,0,0,0.83,,
Avery Letter Size,5663 Clear Address,107.9,50.8,0,0,0.5,,
Avery Letter Size,5664 Clear Address/Shipping,107.9,84.6,0,0,0.5,,
Avery Letter Size,5666 File Folder – Purple,87.4,13.7,0.56,0.53,0.63,,
Avery Letter Size,5667 Clear Retuen Address,44.4,12.7,0.3,0.3,0.5,,
Avery Letter Size,5766 File Folder – Blue,87.4,13.7,0.56,0.53,0.5,,
Avery Letter Size,5824 CD – Recordable Lables,114.3,114.3,0,2,0.5,,
Avery Letter Size,5836 Mtg Creator Divider 5 Tab,44.4,12.7,0.3,0.3,0.5,,
Avery Letter Size,5836 Mtg Creator Portfolio Label,88.9,50.8,0,0.75,0.5,,
Avery Letter Size,5866 File Folder – Green,87.4,13.7,0.56,0.53,0.5,,
Avery Letter Size,5871 Laser Business Card,88.9,50.8,0,0.75,0.5,,
Avery Letter Size,5881 Color Laser Business Cards,88.9,50.8,0.5,0.5,0.75,,
Avery Letter Size,5883 Name Tag Kit – Blue,76.2,42.9,0.5,1,1.44,,
Avery Letter Size,5884 Glossy Color Laser Brochures,215.9,279.4,0,0,0,,
Avery Letter Size,5889 Color Laser Postcards,152.4,101.6,0,1.25,1.25,,
Avery Letter Size,5895 Name Badge – Blue,77.7,51.3,0.69,0.88,0.81,,
Avery Letter Size,5896 3-1/2” Diskette – Blue,69.8,44.4,0,0.13,1.5,,
Avery Letter Size,5911 Business Card,88.9,50.8,0,0.75,0.5,,
Avery Letter Size,5922 Address,101.6,33.8,0.19,0.16,0.83,,
Avery Letter Size,5925 White Laser Labels For Zip Disks(bottom spine),95.3,7.1,0,2.38,3.46,,
Avery Letter Size,5925 White Laser Labels For Zip Disks(Face),59.7,50.8,1.27,1.27,0.66,,
Avery Letter Size,5925 White Laser Labels For Zip Disks(top spine),95.3,7.1,0,2.38,2.9,,
Avery Letter Size,5930 Clear Address,71.9,25.4,,0,0,,
Avery Letter Size,5931 White CD/DVD Labels For Lasers (face),1.0,117.6,,1.94,0.69,,
Avery Letter Size,5931 White CD/DVD Labels For Lasers (Spines),5.6,119.1,,0.49,0.73,,
Avery Letter Size,5960 Address,66.8,25.4,,0.19,0.5,,
Avery Letter Size,5961 Address,101.6,25.4,,0.16,0.5,,
Avery Letter Size,5962 Address,101.6,33.8,,0.16,0.83,,
Avery Letter Size,5963 Address/Shipping,101.6,50.8,,0.16,0.5,,
Avery Letter Size,5966 File Folder – Yellow,87.4,13.7,,0.53,0.5,,
Avery Letter Size,5970 Fluorescent Laser – Magenta,66.8,25.4,,0.19,0.5,,
Avery Letter Size,5971 Fluorescent Laser – Green,66.8,25.4,,0.19,0.5,,
Avery Letter Size,5972 Fluorescent Laser – Yellow,66.8,25.4,,0.19,0.5,,
Avery Letter Size,5975 Fluorescent Laser – Full Sheet Assorted,215.9,279.4,,0,0,,
Avery Letter Size,5979 Fluorescent Laser – Assorted,66.8,25.4,,0.19,0.5,,
Avery Letter Size,5980 Pastel Laser – blue,66.8,25.4,,0.19,0.5,,
Avery Letter Size,5997 Videotape Face,77.7,46.5,,1.07,0.92,,
Avery Letter Size,5997 Videotape Spine,147.6,17.0,,1.34,0.5,,
Avery Letter Size,5998 Audio Tape,88.9,42.4,,0.5,0.5,,
Avery Letter Size,6460 Remove 'Em Address Labels,66.8,25.4,,0.19,0.5,,
Avery Letter Size,6464 Remove 'Em Shipping Labels,101.6,84.6,,0.16,0.5,,
Avery Letter Size,6465 Removable Laser – Full Sheet,215.9,279.4,,0,0,,
Avery Letter Size,6466 Remove 'Em File Folder Labels,87.4,17.0,,0.53,0.5,,
Avery Letter Size,6467 Removable Laser – Small multi – Purpose,44.4,12.7,,0.28,0.5,,
Avery Letter Size,6490 Remove 'Em 3.5” Diskette – Face only Labels,68.3,50.8,,0.13,0.5,,
Avery Letter Size,6503 Remove 'em White Laser 81/2” * 11”,215.9,279.4,,0,0,,
Avery Letter Size,6873 Color Laser Address Labels,95.3,50.8,,0.38,1.13,,
Avery Letter Size,6879 Color Laser Address Labels,95.3,31.8,,0.38,1.13,,
Avery Letter Size,74520 Name Badge Inserts – 3” * 4”,1.0,76.2,,0.25,1,,
Avery Letter Size,74540 Name Badge Inserts – 3” * 4”,101.6,76.2,,0.25,1,,
Avery Letter Size,74541 Name Badge Inserts – 3” * 4”,101.6,76.2,,0.25,1,,
Avery Letter Size,74550 Name Badge Inserts – 21/4” * 31/2”,1.0,56.4,,0.38,1.06,,
Avery Letter Size,74552 Name Badge Inserts – 2” * 3”,76.2,50.0,,1.25,0.56,,
Avery Letter Size,74558 Name Badge Inserts – 2” * 3”,76.2,50.0,,1.25,0.63,,
Avery Letter Size,74650 Name Badge Inserts -21/4” * 31/2”,1.0,56.4,,0.38,0.97,,
Avery Letter Size,74651 Name Badge Inserts -21/4” * 31/2”,1.0,56.4,,0.38,1.06,,
Avery Letter Size,8160 Inkjet Address,66.8,25.4,,0.19,0.5,,
Avery Letter Size,8161 Inkjet Address,101.6,25.4,,0.16,0.5,,
Avery Letter Size,8162 Inkjet Address,101.6,33.8,,0.16,0.83,,
Avery Letter Size,8163 Inkjet Address/Shipping,101.6,50.8,,0.16,0.5,,
Avery Letter Size,8164 Inkjet Address/Shipping,101.6,84.6,,0.16,0.5,,
Avery Letter Size,8165 Inkjet Full Sheet,215.9,279.4,,0,0,,
Avery Letter Size,8166 Inkjet File Folder – Assorted,87.4,13.7,,0.53,0.5,,
Avery Letter Size,8167 Inkjet Return Address,44.4,12.7,,0.28,0.5,,
Avery Letter Size,8196 Inkjet 3-1/2” Diskette,69.8,69.8,,0.13,0.5,,
Avery Letter Size,8250 Inkjet Label For Color Printing,66.8,25.4,,0.19,0.5,,
Avery Letter Size,8252 Inkjet Label For Color Printing,101.6,33.8,,0.16,0.83,,
Avery Letter Size,8253 Inkjet Label For Color Printing,101.6,50.8,,0.17,0.5,,
Avery Letter Size,8254 Inkjet Label For Color Printing,101.6,84.6,,0.16,0.5,,
Avery Letter Size,8255 Inkjet Label For Color Printing,215.9,279.4,,0,0,,
Avery Letter Size,8257 Inkjet Return Address For Color Printing,57.1,19.0,,0.38,0.63,,
Avery Letter Size,8309 Tent Card Large,254.0,152.4,,0.5,1.25,,
Avery Letter Size,8313 Glossy Photo Quality 4” * 6” Card,152.4,101.6,,0,0,,
Avery Letter Size,8314 Glossy Photo Quality 8-1/2” * 11” Card,215.9,279.4,,0,0,,
Avery Letter Size,8315 Inkjet Note Cards,139.7,1.0,,0,0,,
Avery Letter Size,8316 Inkjet Greeting Card (Landscape)*,139.7,215.9,,0,0,,
Avery Letter Size,8316 Inkjet Greeting Card (Portrait)*,215.9,139.7,,0,0,,
Avery Letter Size,8317 Embossed Inkjet Note Card – Ivory,82.5,114.3,,0.5,0.5,,
Avery Letter Size,8324 Inkjet Brochures,215.9,279.4,,0,0,,
Avery Letter Size,8366 Inkjet File Folder – White,87.4,17.0,,0.53,0.5,,
Avery Letter Size,8371 Inkjet Business Card,88.9,50.8,,0.75,0.5,,
Avery Letter Size,8373 Glossy Photo Quality Business Card,88.9,50.8,,0.5,0.75,,
Avery Letter Size,8376 Inkjet Business Card – Ivory,88.9,50.8,,0.75,0.5,,
Avery Letter Size,8377 Inkjet Business Card -Gray,88.9,50.8,,0.75,0.5,,
Avery Letter Size,8384 Photo Quality Brochures,215.9,279.4,,0,0,,
Avery Letter Size,8385 Rotary Card -Small,101.6,55.1,,0.25,1.17,,
Avery Letter Size,8387 Inkjet Postcard – 4 – up,139.7,107.9,,0,0,,
Avery Letter Size,8388 Index Card,127.0,76.2,,1.75,1,,
Avery Letter Size,8389 Glossy Photo Quality Postcard,152.4,101.6,,1.25,1.25,,
Avery Letter Size,8460 Inkjet Address,66.8,25.4,,0.19,0.5,,
Avery Letter Size,8461 Inkjet Address,101.6,25.4,,0.16,0.5,,
Avery Letter Size,8462 Inkjet Address,101.6,33.8,,0.16,0.83,,
Avery Letter Size,8463 Inkjet Address/Shipping,101.6,50.8,,0.16,0.5,,
Avery Letter Size,8464 Inkjet Address/Shipping,101.6,84.6,,0.16,0.5,,
Avery Letter Size,8465 Inkjet Full Sheet,215.9,279.4,,0,0,,
Avery Letter Size,8660 Inkjet Clear Address,66.8,25.4,,0.19,0.5,,
Avery Letter Size,8662 Inkjet Clear Address,101.6,33.8,,0.16,0.83,,
Avery Letter Size,8663 Inkjet Clear Address/Shipping,101.6,50.8,,0.16,0.5,,
Avery Letter Size,8665 Inkjet Clear Full Sheet,215.9,279.4,,0,0,,
Avery Letter Size,8667 Inkjet Clear Address Labels,44.4,12.7,,0.28,0.5,,
Avery Letter Size,8763 Glossy Photo Quality Labels,101.6,50.8,,0.16,0.5,,
Avery Letter Size,8769 Glossy Photo Quality Labels,95.3,31.8,,0.38,1.13,,
Avery Letter Size,8871 Clean Edge Business Cards (IJ),88.9,50.8,,0.75,0.5,,
Avery Letter Size,8877 Inkjet Business Cards – Gray,88.9,50.8,,0.75,0.5,,
Avery Letter Size,8923 Inkjet Address/Shipping,101.6,50.8,,0.16,0.5,,
Avery Letter Size,8925 White Inkjet Labels For Zip Disks (bottom spine),95.3,7.1,,2.38,3.46,,
Avery Letter Size,8925 White Inkjet Labels For Zip Disks (Face),59.7,50.8,,1.27,0.66,,
Avery Letter Size,8925 White Inkjet Labels For Zip Disks (top spine),95.3,7.1,,2.38,2.9,,
Avery Letter Size,8931 White CD/DVD Jewel Case Insert (Spines),6.3,117.6,,1.31,0.63,,
Avery Letter Size,8931 White CD/DVD Jewel Case Insert (Cover),120.6,120.6,,1.88,5.63,,
Avery Letter Size,8931 White Cd/DVD Jewel Case Insert (tray),136.7,117.6,,1.56,0.63,,
Avery Letter Size,8931 White CD/DVD Labels For Inkjet Printers,1.0,117.6,,1.94,0.69,,
Avery Letter Size,Hidden Tab 5 Tab,76.2,47.8,,5,0.63,,
Avery Letter Size,Hidden Tab 8 Tab,76.2,28.7,,5,0.88,,
Avery Letter Size,Hidden Tab 10 Tab,76.2,22.4,,5,0.63,,
Avery Letter Size,Index Maker 3 Tab,79.5,12.7,,0.5,0.5,,
Avery Letter Size,Index Maker 5 Tab,44.4,12.7,,0.3,0.5,,
Avery Letter Size,Index Maker 8 Tab,28.7,12.7,,0.5,0.5,,
Avery Letter Size,Prof.Ready Index Spine Insert 1 1/2”,241.3,22.4,,0.75,2,,
Avery Letter Size,Prof.Ready Index Spine Insert 1”,241.3,16.0,,0.75,1,,
Avery Letter Size,Prof.Ready Index Spine Insert 2”,241.3,31.8,,0.75,3.44,,
Avery Letter Size,Prof.Ready Index Spine Insert 3”,241.3,50.8,,0.75,5.31,,
Avery Letter Size,Protect'n Tab – 5 Tab,54.1,16.5,,5.38,0.75,,
Avery Letter Size,Protect'n Tab – 8 Tab,35.1,16.5,,6,0.31,,
Avery Letter Size,Ready Index 5 Tab,76.2,47.8,,5,0.63,,
Avery Letter Size,Ready Index 8 Tab,76.2,28.7,,5,0.88,,
Avery Letter Size,Ready Index 10 Tab,76.2,22.4,,5,0.63,,
Avery Letter Size,Ready Index 12 Tab,76.2,21.3,,5,0.5,,
Avery Letter Size,Ready Index 15 Tab,76.2,11.9,,5,0.94,,
Avery Letter Size,Self Adhesive Index Tab 1 1/2”,76.2,8.6,,0.5,0.5,,
Avery Letter Size,Self Adhesive Index Tab 1”,50.8,8.6,,1,0.5,,
Avery Letter Size,Self Adhesive Index Tab 2”,101.6,8.6,,0.13,0.5,,
Avery Letter Size,Title Frames Asst.Spines Insert3”,241.3,50.8,,0.75,5.31,,
Avery Letter Size,Title Frames Asst.Spines Insert 1 1/2”,241.3,22.4,,0.75,2,,
Avery Letter Size,Title Frames Asst.Spines Insert 1”,241.3,16.0,,0.75,1,,
Avery Letter Size,Title Frames Asst.Spines Insert 2”,241.3,31.8,,0.75,3.44,,
Avery Letter Size,Title Frames Cover – 1 1/2”,190.5,254.0,,0.5,0.5,,
Avery Letter Size,Title Frames Cover – 1”,190.5,254.0,,0.5,0.5,,
Avery Letter Size,Title Frames Spine -1 1/2”,254.0,22.4,,0.5,1.56,,
Avery Letter Size,Title Frames Spine – 1”,254.0,16.0,,0.5,1.44,,
Avery Letter Size,WorkSaver Divider 5 Tabs,50.8,8.4,,2.25,1.17,,
Avery Letter Size,WorkSaver Divider 8 Tabs,38.1,8.4,,2.75,1.17,,
Avery Letter Size,WorkSaver Inserts 1/3 Cut,177.8,12.7,,0.75,1,,
Avery Letter Size,WorkSaver Inserts 1/5 Cut,101.6,12.7,,0.25,1,,
Avery Zweckform,2493 Inkjet – Photo – Papier-Blanko,129.5,89.9,,0.69,0.49,,
Avery Zweckform,2494 Inkjet – Photo – Papier-Blanko,150.1,100.1,,1.18,0.95,,
Avery Zweckform,2495 Inkjet – Photo – Papier-Blanko,180.1,129.5,,0.59,0.69,,
Avery Zweckform,32010 Visitenkarten-Blanko,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32011 Visitenkarten-Blanko-Schnittgestanzt,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32012 Visitenkarten-Blanko-Schnittgestanzt,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32014 Inkjet – Visitenkarten-Blanko,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32017 Doppel – Visitenkarten-Blanko,169.9,54.1,,0.79,0.53,,
Avery Zweckform,32020 Visitenkarten-Marmoriert,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32021 Visitenkarten-Marmoriert,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32022 Visitenkarten-Marmoriert,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32023 Visitenkarten-Marmoriert,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32029 Visitenkarten-Blanko-Glossy,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32030 Visitenkarten-BlueWave,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32031 Visitenkarten-Paradise,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32032 Visitenkarten-Sahara,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32036 Visitenkarten-Cosmic,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32040 Visitenkarten-Blanko,85.1,54.1,,0.59,0.53,,
Avery Zweckform,32060 Inkjet Butten – Papier -Cream,210.1,296.9,,0,0,,
Avery Zweckform,32061 Inkjet Butten – Papier-Aqua,210.1,296.9,,0,0,,
Avery Zweckform,32062 Inkjet Butten – Papier-Jade,210.1,296.9,,0,0,,
Avery Zweckform,32063 Inkjet Butten – Papier-Sand,210.1,296.9,,0,0,,
Avery Zweckform,32064 Inkjet – Papier-Leinenstruktur,210.1,296.9,,0,0,,
Avery Zweckform,32065 Inkjet – Papier-Hammerschlag,210.1,296.9,,0,0,,
